trade_date,macro_shibor_on,macro_shibor_1w,macro_shibor_2w,macro_shibor_1m,macro_shibor_3m,macro_shibor_6m,macro_shibor_9m,macro_shibor_1y,macro_gdp_gdp,macro_gdp_gdp_yoy,macro_gdp_pi,macro_gdp_pi_yoy,macro_gdp_si,macro_gdp_si_yoy,macro_gdp_ti,macro_gdp_ti_yoy,macro_cpi_nt_val,macro_cpi_nt_yoy,macro_cpi_nt_mom,macro_cpi_nt_accu,macro_cpi_town_val,macro_cpi_town_yoy,macro_cpi_town_mom,macro_cpi_town_accu,macro_cpi_cnt_val,macro_cpi_cnt_yoy,macro_cpi_cnt_mom,macro_cpi_cnt_accu,macro_ppi_ppi_yoy,macro_ppi_ppi_mp_yoy,macro_ppi_ppi_mp_qm_yoy,macro_ppi_ppi_mp_rm_yoy,macro_ppi_ppi_mp_p_yoy,macro_ppi_ppi_cg_yoy,macro_ppi_ppi_cg_f_yoy,macro_ppi_ppi_cg_c_yoy,macro_ppi_ppi_cg_adu_yoy,macro_ppi_ppi_cg_dcg_yoy,macro_ppi_ppi_mom,macro_ppi_ppi_mp_mom,macro_ppi_ppi_mp_qm_mom,macro_ppi_ppi_mp_rm_mom,macro_ppi_ppi_mp_p_mom,macro_ppi_ppi_cg_mom,macro_ppi_ppi_cg_f_mom,macro_ppi_ppi_cg_c_mom,macro_ppi_ppi_cg_adu_mom,macro_ppi_ppi_cg_dcg_mom,macro_ppi_ppi_accu,macro_ppi_ppi_mp_accu,macro_ppi_ppi_mp_qm_accu,macro_ppi_ppi_mp_rm_accu,macro_ppi_ppi_mp_p_accu,macro_ppi_ppi_cg_accu,macro_ppi_ppi_cg_f_accu,macro_ppi_ppi_cg_c_accu,macro_ppi_ppi_cg_adu_accu,macro_ppi_ppi_cg_dcg_accu,macro_m_m0,macro_m_m0_yoy,macro_m_m0_mom,macro_m_m1,macro_m_m1_yoy,macro_m_m1_mom,macro_m_m2,macro_m_m2_yoy,macro_m_m2_mom,macro_sf_inc_month,macro_sf_inc_cumval,macro_sf_stk_endval,macro_ust_y5,macro_ust_y7,macro_ust_y10,macro_ust_y20,macro_ust_y30,macro_im_spx_macro_im_ts_code,macro_im_spx_macro_im_open,macro_im_spx_macro_im_close,macro_im_spx_macro_im_high,macro_im_spx_macro_im_low,macro_im_spx_macro_im_pre_close,macro_im_spx_macro_im_change,macro_im_spx_macro_im_pct_chg,macro_im_spx_macro_im_swing,macro_im_spx_macro_im_vol,macro_im_hsi_macro_im_ts_code,macro_im_hsi_macro_im_open,macro_im_hsi_macro_im_close,macro_im_hsi_macro_im_high,macro_im_hsi_macro_im_low,macro_im_hsi_macro_im_pre_close,macro_im_hsi_macro_im_change,macro_im_hsi_macro_im_pct_chg,macro_im_hsi_macro_im_swing,macro_im_hsi_macro_im_vol
2024-02-01,1.676,1.809,2.084,2.262,2.375,2.407,2.422,2.443,1260582.1,5.2,89755.2,4.1,482588.5,4.7,688238.4,5.8,99.2,-0.8,0.3,99.2,99.2,-0.8,0.3,99.2,99.2,-0.8,0.2,99.2,-2.5,-3.0,-6.0,-2.3,-3.1,-1.1,-1.0,0.1,0.0,-2.3,-0.2,-0.2,0.2,-0.2,-0.3,-0.2,-0.1,-0.2,0.0,-0.4,-2.5,-3.0,-6.0,-2.3,-3.1,-1.1,-1.0,0.1,0.0,-2.3,121398.54,5.9,7.01,694197.88,5.9,2.01,2976250.2,8.7,1.83,64734.0,64734.0,384.32,1.63,1.65,1.68,1.82,1.91,SPX,4861.11,4906.19,4906.97,4853.52,4845.65,60.54,1.25,1.1,2808069.0,HSI,15522.86,15566.21,15805.06,15434.82,15485.07,81.14,0.52,2.39,2454568.0
2024-02-02,1.719,1.846,2.15,2.252,2.369,2.402,2.412,2.431,1260582.1,5.2,89755.2,4.1,482588.5,4.7,688238.4,5.8,99.2,-0.8,0.3,99.2,99.2,-0.8,0.3,99.2,99.2,-0.8,0.2,99.2,-2.5,-3.0,-6.0,-2.3,-3.1,-1.1,-1.0,0.1,0.0,-2.3,-0.2,-0.2,0.2,-0.2,-0.3,-0.2,-0.1,-0.2,0.0,-0.4,-2.5,-3.0,-6.0,-2.3,-3.1,-1.1,-1.0,0.1,0.0,-2.3,121398.54,5.9,7.01,694197.88,5.9,2.01,2976250.2,8.7,1.83,64734.0,64734.0,384.32,1.8,1.81,1.82,1.93,2.02,SPX,4916.06,4958.61,4975.29,4907.99,4906.19,52.42,1.07,1.37,2791774.0,HSI,15756.12,15533.56,15912.61,15435.85,15566.21,-32.65,-0.21,3.06,2475955.0
2024-02-05,1.68,1.946,2.194,2.227,2.35,2.39,2.403,2.416,1260582.1,5.2,89755.2,4.1,482588.5,4.7,688238.4,5.8,99.2,-0.8,0.3,99.2,99.2,-0.8,0.3,99.2,99.2,-0.8,0.2,99.2,-2.5,-3.0,-6.0,-2.3,-3.1,-1.1,-1.0,0.1,0.0,-2.3,-0.2,-0.2,0.2,-0.2,-0.3,-0.2,-0.1,-0.2,0.0,-0.4,-2.5,-3.0,-6.0,-2.3,-3.1,-1.1,-1.0,0.1,0.0,-2.3,121398.54,5.9,7.01,694197.88,5.9,2.01,2976250.2,8.7,1.83,64734.0,64734.0,384.32,1.87,1.88,1.9,2.01,2.09,SPX,4957.19,4942.81,4957.19,4918.09,4958.61,-15.8,-0.32,0.79,2584806.0,HSI,15336.86,15510.01,15669.77,15336.86,15533.56,-23.55,-0.15,2.14,2313277.0
2024-02-06,1.727,1.966,2.202,2.224,2.345,2.382,2.395,2.409,1260582.1,5.2,89755.2,4.1,482588.5,4.7,688238.4,5.8,99.2,-0.8,0.3,99.2,99.2,-0.8,0.3,99.2,99.2,-0.8,0.2,99.2,-2.5,-3.0,-6.0,-2.3,-3.1,-1.1,-1.0,0.1,0.0,-2.3,-0.2,-0.2,0.2,-0.2,-0.3,-0.2,-0.1,-0.2,0.0,-0.4,-2.5,-3.0,-6.0,-2.3,-3.1,-1.1,-1.0,0.1,0.0,-2.3,121398.54,5.9,7.01,694197.88,5.9,2.01,2976250.2,8.7,1.83,64734.0,64734.0,384.32,1.79,1.81,1.85,1.98,2.06,SPX,4950.16,4954.23,4957.77,4934.88,4942.81,11.42,0.23,0.46,2477503.0,HSI,15541.23,16136.87,16154.05,15541.23,15510.01,626.86,4.04,3.95,3314171.0
2024-02-07,1.716,1.947,2.131,2.219,2.342,2.374,2.389,2.403,1260582.1,5.2,89755.2,4.1,482588.5,4.7,688238.4,5.8,99.2,-0.8,0.3,99.2,99.2,-0.8,0.3,99.2,99.2,-0.8,0.2,99.2,-2.5,-3.0,-6.0,-2.3,-3.1,-1.1,-1.0,0.1,0.0,-2.3,-0.2,-0.2,0.2,-0.2,-0.3,-0.2,-0.1,-0.2,0.0,-0.4,-2.5,-3.0,-6.0,-2.3,-3.1,-1.1,-1.0,0.1,0.0,-2.3,121398.54,5.9,7.01,694197.88,5.9,2.01,2976250.2,8.7,1.83,64734.0,64734.0,384.32,1.8,1.83,1.86,2.0,2.08,SPX,4973.05,4995.06,4999.89,4969.05,4954.23,40.83,0.82,0.62,2591207.0,HSI,16282.39,16081.89,16408.15,16035.43,16136.87,-54.98,-0.34,2.31,2809645.0
2024-02-08,1.697,1.791,1.911,2.213,2.334,2.364,2.383,2.397,1260582.1,5.2,89755.2,4.1,482588.5,4.7,688238.4,5.8,99.2,-0.8,0.3,99.2,99.2,-0.8,0.3,99.2,99.2,-0.8,0.2,99.2,-2.5,-3.0,-6.0,-2.3,-3.1,-1.1,-1.0,0.1,0.0,-2.3,-0.2,-0.2,0.2,-0.2,-0.3,-0.2,-0.1,-0.2,0.0,-0.4,-2.5,-3.0,-6.0,-2.3,-3.1,-1.1,-1.0,0.1,0.0,-2.3,121398.54,5.9,7.01,694197.88,5.9,2.01,2976250.2,8.7,1.83,64734.0,64734.0,384.32,1.84,1.87,1.91,2.04,2.12,SPX,4995.16,4997.91,5000.4,4987.09,4995.06,2.85,0.06,0.27,2436612.0,HSI,15988.62,15878.07,16093.52,15821.86,16081.89,-203.82,-1.27,1.69,1940615.0
2024-02-19,1.607,1.785,1.843,2.186,2.303,2.342,2.363,2.383,1260582.1,5.2,89755.2,4.1,482588.5,4.7,688238.4,5.8,99.2,-0.8,0.3,99.2,99.2,-0.8,0.3,99.2,99.2,-0.8,0.2,99.2,-2.5,-3.0,-6.0,-2.3,-3.1,-1.1,-1.0,0.1,0.0,-2.3,-0.2,-0.2,0.2,-0.2,-0.3,-0.2,-0.1,-0.2,0.0,-0.4,-2.5,-3.0,-6.0,-2.3,-3.1,-1.1,-1.0,0.1,0.0,-2.3,121398.54,5.9,7.01,694197.88,5.9,2.01,2976250.2,8.7,1.83,64734.0,64734.0,384.32,1.91,1.93,1.97,2.09,2.17,SPX,5031.13,5005.57,5038.7,4999.52,5029.73,-24.16,-0.48,0.78,2298708.0,HSI,16334.47,16155.61,16334.47,16137.98,16339.96,-184.35,-1.13,1.2,2185821.0
2024-02-20,1.63,1.787,2.009,2.166,2.27,2.326,2.344,2.366,1260582.1,5.2,89755.2,4.1,482588.5,4.7,688238.4,5.8,99.2,-0.8,0.3,99.2,99.2,-0.8,0.3,99.2,99.2,-0.8,0.2,99.2,-2.5,-3.0,-6.0,-2.3,-3.1,-1.1,-1.0,0.1,0.0,-2.3,-0.2,-0.2,0.2,-0.2,-0.3,-0.2,-0.1,-0.2,0.0,-0.4,-2.5,-3.0,-6.0,-2.3,-3.1,-1.1,-1.0,0.1,0.0,-2.3,121398.54,5.9,7.01,694197.88,5.9,2.01,2976250.2,8.7,1.83,64734.0,64734.0,384.32,1.88,1.91,1.95,2.08,2.17,SPX,4989.32,4975.51,4993.71,4955.02,5005.57,-30.06,-0.6,0.77,2454587.0,HSI,16222.09,16247.51,16274.56,16055.08,16155.61,91.9,0.57,1.36,2205924.0
2024-02-21,1.698,1.819,2.052,2.145,2.243,2.309,2.325,2.348,1260582.1,5.2,89755.2,4.1,482588.5,4.7,688238.4,5.8,99.2,-0.8,0.3,99.2,99.2,-0.8,0.3,99.2,99.2,-0.8,0.2,99.2,-2.5,-3.0,-6.0,-2.3,-3.1,-1.1,-1.0,0.1,0.0,-2.3,-0.2,-0.2,0.2,-0.2,-0.3,-0.2,-0.1,-0.2,0.0,-0.4,-2.5,-3.0,-6.0,-2.3,-3.1,-1.1,-1.0,0.1,0.0,-2.3,121398.54,5.9,7.01,694197.88,5.9,2.01,2976250.2,8.7,1.83,64734.0,64734.0,384.32,1.91,1.94,1.98,2.11,2.18,SPX,4963.03,4981.8,4983.21,4946.0,4975.51,6.29,0.13,0.75,2254958.0,HSI,16182.93,16503.1,16756.01,16138.81,16247.51,255.59,1.57,3.8,3844263.0
2024-02-22,1.635,1.815,2.078,2.132,2.219,2.292,2.311,2.332,1260582.1,5.2,89755.2,4.1,482588.5,4.7,688238.4,5.8,99.2,-0.8,0.3,99.2,99.2,-0.8,0.3,99.2,99.2,-0.8,0.2,99.2,-2.5,-3.0,-6.0,-2.3,-3.1,-1.1,-1.0,0.1,0.0,-2.3,-0.2,-0.2,0.2,-0.2,-0.3,-0.2,-0.1,-0.2,0.0,-0.4,-2.5,-3.0,-6.0,-2.3,-3.1,-1.1,-1.0,0.1,0.0,-2.3,121398.54,5.9,7.01,694197.88,5.9,2.01,2976250.2,8.7,1.83,64734.0,64734.0,384.32,1.96,1.98,2.02,2.12,2.19,SPX,5038.83,5087.03,5094.39,5038.83,4981.8,105.23,2.11,1.12,2575496.0,HSI,16489.84,16742.95,16742.95,16424.79,16503.1,239.85,1.45,1.93,2739673.0
2024-02-23,1.747,1.816,2.119,2.122,2.214,2.283,2.304,2.322,1260582.1,5.2,89755.2,4.1,482588.5,4.7,688238.4,5.8,99.2,-0.8,0.3,99.2,99.2,-0.8,0.3,99.2,99.2,-0.8,0.2,99.2,-2.5,-3.0,-6.0,-2.3,-3.1,-1.1,-1.0,0.1,0.0,-2.3,-0.2,-0.2,0.2,-0.2,-0.3,-0.2,-0.1,-0.2,0.0,-0.4,-2.5,-3.0,-6.0,-2.3,-3.1,-1.1,-1.0,0.1,0.0,-2.3,121398.54,5.9,7.01,694197.88,5.9,2.01,2976250.2,8.7,1.83,64734.0,64734.0,384.32,1.94,1.95,1.96,2.05,2.11,SPX,5100.92,5088.8,5111.06,5081.46,5087.03,1.77,0.03,0.58,2256863.0,HSI,16654.68,16725.86,16895.82,16654.68,16742.95,-17.09,-0.1,1.44,2903144.0
2024-02-26,1.779,1.883,2.053,2.116,2.208,2.275,2.296,2.314,1260582.1,5.2,89755.2,4.1,482588.5,4.7,688238.4,5.8,99.2,-0.8,0.3,99.2,99.2,-0.8,0.3,99.2,99.2,-0.8,0.2,99.2,-2.5,-3.0,-6.0,-2.3,-3.1,-1.1,-1.0,0.1,0.0,-2.3,-0.2,-0.2,0.2,-0.2,-0.3,-0.2,-0.1,-0.2,0.0,-0.4,-2.5,-3.0,-6.0,-2.3,-3.1,-1.1,-1.0,0.1,0.0,-2.3,121398.54,5.9,7.01,694197.88,5.9,2.01,2976250.2,8.7,1.83,64734.0,64734.0,384.32,1.93,1.95,1.97,2.06,2.13,SPX,5093.0,5069.53,5097.66,5068.91,5088.8,-19.27,-0.38,0.56,2248390.0,HSI,16684.96,16634.74,16777.41,16590.71,16725.86,-91.12,-0.54,1.12,2253550.0
2024-02-27,1.819,1.904,2.079,2.107,2.204,2.271,2.293,2.308,1260582.1,5.2,89755.2,4.1,482588.5,4.7,688238.4,5.8,99.2,-0.8,0.3,99.2,99.2,-0.8,0.3,99.2,99.2,-0.8,0.2,99.2,-2.5,-3.0,-6.0,-2.3,-3.1,-1.1,-1.0,0.1,0.0,-2.3,-0.2,-0.2,0.2,-0.2,-0.3,-0.2,-0.1,-0.2,0.0,-0.4,-2.5,-3.0,-6.0,-2.3,-3.1,-1.1,-1.0,0.1,0.0,-2.3,121398.54,5.9,7.01,694197.88,5.9,2.01,2976250.2,8.7,1.83,64734.0,64734.0,384.32,1.94,1.96,1.99,2.09,2.16,SPX,5074.6,5078.18,5080.69,5057.29,5069.53,8.65,0.17,0.46,2149214.0,HSI,16645.63,16790.8,16828.67,16453.5,16634.74,156.06,0.94,2.26,2423910.0
2024-02-28,1.7056,1.8178,2.0333,2.1033,2.1989,2.2656,2.2878,2.3044,1260582.1,5.2,89755.2,4.1,482588.5,4.7,688238.4,5.8,99.2,-0.8,0.3,99.2,99.2,-0.8,0.3,99.2,99.2,-0.8,0.2,99.2,-2.5,-3.0,-6.0,-2.3,-3.1,-1.1,-1.0,0.1,0.0,-2.3,-0.2,-0.2,0.2,-0.2,-0.3,-0.2,-0.1,-0.2,0.0,-0.4,-2.5,-3.0,-6.0,-2.3,-3.1,-1.1,-1.0,0.1,0.0,-2.3,121398.54,5.9,7.01,694197.88,5.9,2.01,2976250.2,8.7,1.83,64734.0,64734.0,384.32,1.88,1.91,1.94,2.05,2.12,SPX,5067.2,5069.76,5077.37,5058.35,5078.18,-8.42,-0.17,0.37,2079030.0,HSI,16833.61,16536.85,16844.33,16517.84,16790.8,-253.95,-1.51,1.94,2587722.0
2024-02-29,1.639,1.775,1.955,2.099,2.193,2.26,2.284,2.3,1260582.1,5.2,89755.2,4.1,482588.5,4.7,688238.4,5.8,100.7,0.7,1.0,100.0,100.8,0.8,1.1,100.0,100.5,0.5,0.9,99.8,-2.7,-3.4,-5.5,-3.4,-3.2,-0.9,-0.9,0.3,0.0,-1.9,-0.2,-0.3,0.2,-0.4,-0.3,-0.1,0.0,-0.1,-0.2,0.0,-2.6,-3.2,-5.7,-2.9,-3.1,-1.0,-0.9,0.2,0.0,-2.1,121009.93,12.5,-0.32,665916.09,1.2,-4.07,2995572.97,8.7,0.65,14959.0,79693.0,385.71,1.86,1.88,1.92,2.02,2.09,SPX,5085.36,5096.27,5104.99,5061.89,5069.76,26.51,0.52,0.85,3310290.0,HSI,16429.57,16511.44,16695.36,16429.57,16536.85,-25.41,-0.15,1.61,3380825.0
2024-03-01,1.694,1.806,1.986,2.088,2.182,2.246,2.271,2.29,1260582.1,5.2,89755.2,4.1,482588.5,4.7,688238.4,5.8,100.7,0.7,1.0,100.0,100.8,0.8,1.1,100.0,100.5,0.5,0.9,99.8,-2.7,-3.4,-5.5,-3.4,-3.2,-0.9,-0.9,0.3,0.0,-1.9,-0.2,-0.3,0.2,-0.4,-0.3,-0.1,0.0,-0.1,-0.2,0.0,-2.6,-3.2,-5.7,-2.9,-3.1,-1.0,-0.9,0.2,0.0,-2.1,121009.93,12.5,-0.32,665916.09,1.2,-4.07,2995572.97,8.7,0.65,14959.0,79693.0,385.71,1.77,1.82,1.87,1.98,2.05,SPX,5098.51,5137.08,5140.33,5094.16,5096.27,40.81,0.8,0.91,2453221.0,HSI,16390.89,16589.44,16651.67,16321.12,16511.44,78.0,0.47,2.0,2880659.0
2024-03-04,1.711,1.811,1.977,2.086,2.171,2.232,2.258,2.278,1260582.1,5.2,89755.2,4.1,482588.5,4.7,688238.4,5.8,100.7,0.7,1.0,100.0,100.8,0.8,1.1,100.0,100.5,0.5,0.9,99.8,-2.7,-3.4,-5.5,-3.4,-3.2,-0.9,-0.9,0.3,0.0,-1.9,-0.2,-0.3,0.2,-0.4,-0.3,-0.1,0.0,-0.1,-0.2,0.0,-2.6,-3.2,-5.7,-2.9,-3.1,-1.0,-0.9,0.2,0.0,-2.1,121009.93,12.5,-0.32,665916.09,1.2,-4.07,2995572.97,8.7,0.65,14959.0,79693.0,385.71,1.79,1.83,1.88,1.98,2.05,SPX,5130.99,5130.95,5149.67,5127.18,5137.08,-6.13,-0.12,0.44,2818870.0,HSI,16629.55,16595.97,16645.96,16473.65,16589.44,6.53,0.04,1.04,2519018.0
2024-03-05,1.719,1.855,1.995,2.086,2.167,2.222,2.254,2.275,1260582.1,5.2,89755.2,4.1,482588.5,4.7,688238.4,5.8,100.7,0.7,1.0,100.0,100.8,0.8,1.1,100.0,100.5,0.5,0.9,99.8,-2.7,-3.4,-5.5,-3.4,-3.2,-0.9,-0.9,0.3,0.0,-1.9,-0.2,-0.3,0.2,-0.4,-0.3,-0.1,0.0,-0.1,-0.2,0.0,-2.6,-3.2,-5.7,-2.9,-3.1,-1.0,-0.9,0.2,0.0,-2.1,121009.93,12.5,-0.32,665916.09,1.2,-4.07,2995572.97,8.7,0.65,14959.0,79693.0,385.71,1.74,1.77,1.81,1.91,1.98,SPX,5110.52,5078.65,5114.54,5056.82,5130.95,-52.3,-1.02,1.12,2704130.0,HSI,16343.95,16162.64,16450.37,16095.68,16595.97,-433.33,-2.61,2.14,2697889.0
2024-03-06,1.713,1.822,2.002,2.088,2.165,2.216,2.252,2.273,1260582.1,5.2,89755.2,4.1,482588.5,4.7,688238.4,5.8,100.7,0.7,1.0,100.0,100.8,0.8,1.1,100.0,100.5,0.5,0.9,99.8,-2.7,-3.4,-5.5,-3.4,-3.2,-0.9,-0.9,0.3,0.0,-1.9,-0.2,-0.3,0.2,-0.4,-0.3,-0.1,0.0,-0.1,-0.2,0.0,-2.6,-3.2,-5.7,-2.9,-3.1,-1.0,-0.9,0.2,0.0,-2.1,121009.93,12.5,-0.32,665916.09,1.2,-4.07,2995572.97,8.7,0.65,14959.0,79693.0,385.71,1.74,1.77,1.81,1.91,1.98,SPX,5108.03,5104.76,5127.97,5092.22,5078.65,26.11,0.51,0.7,2604927.0,HSI,16167.45,16438.09,16545.05,16145.22,16162.64,275.45,1.7,2.47,2488701.0
2024-03-07,1.713,1.827,1.984,2.088,2.164,2.211,2.249,2.266,1260582.1,5.2,89755.2,4.1,482588.5,4.7,688238.4,5.8,100.7,0.7,1.0,100.0,100.8,0.8,1.1,100.0,100.5,0.5,0.9,99.8,-2.7,-3.4,-5.5,-3.4,-3.2,-0.9,-0.9,0.3,0.0,-1.9,-0.2,-0.3,0.2,-0.4,-0.3,-0.1,0.0,-0.1,-0.2,0.0,-2.6,-3.2,-5.7,-2.9,-3.1,-1.0,-0.9,0.2,0.0,-2.1,121009.93,12.5,-0.32,665916.09,1.2,-4.07,2995572.97,8.7,0.65,14959.0,79693.0,385.71,1.73,1.77,1.81,1.93,2.01,SPX,5132.38,5157.36,5165.62,5128.21,5104.76,52.6,1.03,0.73,2359269.0,HSI,16417.77,16229.78,16512.41,16136.12,16438.09,-208.31,-1.27,2.29,2535414.0
2024-03-08,1.72,1.848,2.003,2.087,2.16,2.207,2.247,2.26,1260582.1,5.2,89755.2,4.1,482588.5,4.7,688238.4,5.8,100.7,0.7,1.0,100.0,100.8,0.8,1.1,100.0,100.5,0.5,0.9,99.8,-2.7,-3.4,-5.5,-3.4,-3.2,-0.9,-0.9,0.3,0.0,-1.9,-0.2,-0.3,0.2,-0.4,-0.3,-0.1,0.0,-0.1,-0.2,0.0,-2.6,-3.2,-5.7,-2.9,-3.1,-1.0,-0.9,0.2,0.0,-2.1,121009.93,12.5,-0.32,665916.09,1.2,-4.07,2995572.97,8.7,0.65,14959.0,79693.0,385.71,1.72,1.76,1.81,1.93,2.01,SPX,5164.46,5123.69,5189.26,5117.5,5157.36,-33.67,-0.65,1.39,2430071.0,HSI,16275.39,16353.39,16489.73,16275.39,16229.78,123.61,0.76,1.32,2596313.0
2024-03-11,1.731,1.853,2.0,2.086,2.159,2.206,2.246,2.257,1260582.1,5.2,89755.2,4.1,482588.5,4.7,688238.4,5.8,100.7,0.7,1.0,100.0,100.8,0.8,1.1,100.0,100.5,0.5,0.9,99.8,-2.7,-3.4,-5.5,-3.4,-3.2,-0.9,-0.9,0.3,0.0,-1.9,-0.2,-0.3,0.2,-0.4,-0.3,-0.1,0.0,-0.1,-0.2,0.0,-2.6,-3.2,-5.7,-2.9,-3.1,-1.0,-0.9,0.2,0.0,-2.1,121009.93,12.5,-0.32,665916.09,1.2,-4.07,2995572.97,8.7,0.65,14959.0,79693.0,385.71,1.76,1.79,1.83,1.94,2.02,SPX,5111.96,5117.94,5124.66,5091.14,5123.69,-5.75,-0.11,0.65,2207491.0,HSI,16416.17,16587.57,16625.64,16416.17,16353.39,234.18,1.43,1.28,2494031.0
2024-03-12,1.721,1.853,2.009,2.091,2.158,2.207,2.247,2.261,1260582.1,5.2,89755.2,4.1,482588.5,4.7,688238.4,5.8,100.7,0.7,1.0,100.0,100.8,0.8,1.1,100.0,100.5,0.5,0.9,99.8,-2.7,-3.4,-5.5,-3.4,-3.2,-0.9,-0.9,0.3,0.0,-1.9,-0.2,-0.3,0.2,-0.4,-0.3,-0.1,0.0,-0.1,-0.2,0.0,-2.6,-3.2,-5.7,-2.9,-3.1,-1.0,-0.9,0.2,0.0,-2.1,121009.93,12.5,-0.32,665916.09,1.2,-4.07,2995572.97,8.7,0.65,14959.0,79693.0,385.71,1.8,1.83,1.86,1.98,2.05,SPX,5134.3,5175.27,5179.87,5114.48,5117.94,57.33,1.12,1.28,2294319.0,HSI,16701.95,17093.5,17154.87,16613.45,16587.57,505.93,3.05,3.26,4001753.0
2024-03-13,1.735,1.882,2.028,2.095,2.159,2.207,2.25,2.268,1260582.1,5.2,89755.2,4.1,482588.5,4.7,688238.4,5.8,100.7,0.7,1.0,100.0,100.8,0.8,1.1,100.0,100.5,0.5,0.9,99.8,-2.7,-3.4,-5.5,-3.4,-3.2,-0.9,-0.9,0.3,0.0,-1.9,-0.2,-0.3,0.2,-0.4,-0.3,-0.1,0.0,-0.1,-0.2,0.0,-2.6,-3.2,-5.7,-2.9,-3.1,-1.0,-0.9,0.2,0.0,-2.1,121009.93,12.5,-0.32,665916.09,1.2,-4.07,2995572.97,8.7,0.65,14959.0,79693.0,385.71,1.82,1.85,1.89,2.01,2.08,SPX,5173.49,5165.31,5179.14,5151.88,5175.27,-9.96,-0.19,0.53,2415913.0,HSI,17059.11,17082.11,17214.67,17050.87,17093.5,-11.39,-0.07,0.96,2801014.0
2024-03-14,1.746,1.88,1.997,2.1,2.161,2.21,2.251,2.273,1260582.1,5.2,89755.2,4.1,482588.5,4.7,688238.4,5.8,100.7,0.7,1.0,100.0,100.8,0.8,1.1,100.0,100.5,0.5,0.9,99.8,-2.7,-3.4,-5.5,-3.4,-3.2,-0.9,-0.9,0.3,0.0,-1.9,-0.2,-0.3,0.2,-0.4,-0.3,-0.1,0.0,-0.1,-0.2,0.0,-2.6,-3.2,-5.7,-2.9,-3.1,-1.0,-0.9,0.2,0.0,-2.1,121009.93,12.5,-0.32,665916.09,1.2,-4.07,2995572.97,8.7,0.65,14959.0,79693.0,385.71,1.92,1.95,1.99,2.1,2.17,SPX,5175.14,5150.48,5176.85,5123.3,5165.31,-14.83,-0.29,1.04,2653396.0,HSI,17120.54,16961.66,17209.82,16878.11,17082.11,-120.45,-0.71,1.94,2699096.0
2024-03-15,1.766,1.89,2.039,2.101,2.163,2.211,2.25,2.274,1260582.1,5.2,89755.2,4.1,482588.5,4.7,688238.4,5.8,100.7,0.7,1.0,100.0,100.8,0.8,1.1,100.0,100.5,0.5,0.9,99.8,-2.7,-3.4,-5.5,-3.4,-3.2,-0.9,-0.9,0.3,0.0,-1.9,-0.2,-0.3,0.2,-0.4,-0.3,-0.1,0.0,-0.1,-0.2,0.0,-2.6,-3.2,-5.7,-2.9,-3.1,-1.0,-0.9,0.2,0.0,-2.1,121009.93,12.5,-0.32,665916.09,1.2,-4.07,2995572.97,8.7,0.65,14959.0,79693.0,385.71,1.94,1.96,1.99,2.09,2.16,SPX,5123.31,5117.09,5136.86,5104.35,5150.48,-33.39,-0.65,0.63,5156068.0,HSI,16758.36,16720.89,16821.13,16550.42,16961.66,-240.77,-1.42,1.6,3776694.0
2024-03-18,1.746,1.854,2.127,2.106,2.163,2.214,2.25,2.274,1260582.1,5.2,89755.2,4.1,482588.5,4.7,688238.4,5.8,100.7,0.7,1.0,100.0,100.8,0.8,1.1,100.0,100.5,0.5,0.9,99.8,-2.7,-3.4,-5.5,-3.4,-3.2,-0.9,-0.9,0.3,0.0,-1.9,-0.2,-0.3,0.2,-0.4,-0.3,-0.1,0.0,-0.1,-0.2,0.0,-2.6,-3.2,-5.7,-2.9,-3.1,-1.0,-0.9,0.2,0.0,-2.1,121009.93,12.5,-0.32,665916.09,1.2,-4.07,2995572.97,8.7,0.65,14959.0,79693.0,385.71,1.97,1.99,2.03,2.12,2.19,SPX,5154.77,5149.42,5175.6,5145.47,5117.09,32.33,0.63,0.59,2395482.0,HSI,16690.26,16737.12,16801.64,16641.58,16720.89,16.23,0.1,0.96,2241777.0
2024-03-19,1.754,1.87,2.099,2.117,2.163,2.213,2.249,2.273,1260582.1,5.2,89755.2,4.1,482588.5,4.7,688238.4,5.8,100.7,0.7,1.0,100.0,100.8,0.8,1.1,100.0,100.5,0.5,0.9,99.8,-2.7,-3.4,-5.5,-3.4,-3.2,-0.9,-0.9,0.3,0.0,-1.9,-0.2,-0.3,0.2,-0.4,-0.3,-0.1,0.0,-0.1,-0.2,0.0,-2.6,-3.2,-5.7,-2.9,-3.1,-1.0,-0.9,0.2,0.0,-2.1,121009.93,12.5,-0.32,665916.09,1.2,-4.07,2995572.97,8.7,0.65,14959.0,79693.0,385.71,1.93,1.96,2.0,2.1,2.18,SPX,5139.09,5178.51,5180.31,5131.59,5149.42,29.09,0.56,0.95,2206625.0,HSI,16628.07,16529.48,16682.54,16492.09,16737.12,-207.64,-1.24,1.14,2433583.0
