trade_date,market_din_sh_ts_code,market_din_sh_trade_date,market_din_sh_total_mv,market_din_sh_float_mv,market_din_sh_total_share,market_din_sh_float_share,market_din_sh_free_share,market_din_sh_turnover_rate,market_din_sh_turnover_rate_f,market_din_sh_pe,market_din_sh_pe_ttm,market_din_sh_pb,market_din_sz_ts_code,market_din_sz_trade_date,market_din_sz_total_mv,market_din_sz_float_mv,market_din_sz_total_share,market_din_sz_float_share,market_din_sz_free_share,market_din_sz_turnover_rate,market_din_sz_turnover_rate_f,market_din_sz_pe,market_din_sz_pe_ttm,market_din_sz_pb,market_flow_trade_date,market_flow_net_amount,market_flow_net_amount_rate,market_flow_buy_elg_amount,market_flow_buy_elg_amount_rate,market_flow_buy_lg_amount,market_flow_buy_lg_amount_rate,market_flow_buy_md_amount,market_flow_buy_md_amount_rate,market_flow_buy_sm_amount,market_flow_buy_sm_amount_rate,market_margin_sh_rzye,market_margin_sh_rzmre,market_margin_sh_rzche,market_margin_sh_rqye,market_margin_sh_rqmcl,market_margin_sh_rzrqye,market_margin_sh_rqyl,market_margin_sz_rzye,market_margin_sz_rzmre,market_margin_sz_rzche,market_margin_sz_rqye,market_margin_sz_rqmcl,market_margin_sz_rzrqye,market_margin_sz_rqyl
2025-05-30,000001.SH,20250530,64105819183992.0,49713940255204.0,5751760373804.0,4675373276825.0,1808625962382.0,0.81,2.09,14.54,14.49,1.31,399001.SZ,20250530,21379816368386.0,18080120816009.0,1306626742938.0,1154807812768.0,655445859744.0,1.15,2.03,25.86,24.82,2.11,20250530,-49673905408.0,-4.36,-25806382336.0,-2.27,-23867523072.0,-2.1,10666995712.0,0.94,39006912512.0,3.42,905065691813.0,40859028032.0,44164317829.0,8182806726.0,75186345.0,913248498539.0,2013179914.0,878775418277.0,50110241346.0,54942707344.0,3527022745.0,24112715.0,882302441022.0,633148364.0
2025-06-03,000001.SH,20250603,64405811913146.0,49934557072490.0,5751626585944.0,4675337108090.0,1808414897309.0,0.84,2.17,14.61,14.56,1.32,399001.SZ,20250603,21434532214539.0,18117433450649.0,1306411707024.0,1155087702982.0,655958054864.0,1.23,2.16,25.93,24.89,2.11,20250603,-9593811968.0,-0.84,-2475717632.0,-0.22,-7118094336.0,-0.62,-3966083072.0,-0.35,13559894016.0,1.19,906539733658.0,43831595154.0,42331506603.0,8226185192.0,39292694.0,914765918850.0,1998966856.0,880755982293.0,49833179601.0,47811241283.0,3572835700.0,15442673.0,884328817993.0,635706894.0
2025-06-04,000001.SH,20250604,64633314795634.0,50144370354833.0,5752331639581.0,4676154692469.0,1807264761097.0,0.81,2.09,14.66,14.61,1.32,399001.SZ,20250604,21596240562329.0,18255208706817.0,1308364131534.0,1156807719347.0,657492188721.0,1.18,2.08,26.12,25.07,2.13,20250604,137227264.0,0.01,2608094208.0,0.23,-2470866944.0,-0.21,-5804347392.0,-0.5,5667115008.0,0.49,907551168910.0,43849491785.0,42821188272.0,8359277707.0,59653955.0,915910446617.0,2029650017.0,882006626182.0,54122283378.0,52831308028.0,3617535857.0,16238150.0,885624162039.0,640619605.0
2025-06-05,000001.SH,20250605,64778817689879.0,50258262004640.0,5752769409618.0,4676597912126.0,1807152873423.0,0.85,2.2,14.69,14.64,1.32,399001.SZ,20250605,21702289896471.0,18352585987392.0,1308366158442.0,1156811103771.0,657542523363.0,1.26,2.22,26.25,25.2,2.14,20250605,-3904180736.0,-0.3,3066707456.0,0.24,-6970888192.0,-0.54,-4106477568.0,-0.32,8010657792.0,0.62,909498147688.0,50219630609.0,48232490594.0,8530358676.0,77608324.0,918028506364.0,2069887551.0,884563195330.0,63745919225.0,61331138812.0,3623125665.0,19170833.0,888186320995.0,643739187.0
2025-06-06,000001.SH,20250606,64782442977611.0,50284493268355.0,5753558404335.0,4678109991402.0,1807996135562.0,0.79,2.05,14.7,14.64,1.33,399001.SZ,20250606,21676196425099.0,18324247557057.0,1308733457337.0,1157173543135.0,657905491427.0,1.05,1.85,26.22,25.17,2.14,20250606,-26504594944.0,-2.3,-10643392000.0,-0.92,-15861202944.0,-1.38,1703215104.0,0.15,24801382400.0,2.15,907272972139.0,43157423860.0,45350259150.0,8593348281.0,53459694.0,915866320420.0,2089492510.0,883730118683.0,53216073403.0,54026897934.0,3592510809.0,15072399.0,887322629492.0,645178162.0
2025-06-09,000001.SH,20250609,64998383441027.0,50496471456096.0,5754238207030.0,4678949697968.0,1808135171087.0,0.9,2.32,14.74,14.69,1.33,399001.SZ,20250609,21783693387714.0,18429733311683.0,1308960176049.0,1157405172061.0,658125123079.0,1.22,2.15,26.35,25.29,2.15,20250609,393419264.0,0.03,6050683392.0,0.47,-5657264128.0,-0.44,-8383631360.0,-0.65,7990210560.0,0.62,911410866748.0,54545457089.0,50390867428.0,8673571487.0,39074386.0,920084438235.0,2082134201.0,886872512043.0,63369367856.0,60198607460.0,3595334942.0,12725596.0,890467846985.0,629040496.0
2025-06-10,000001.SH,20250610,64733786462924.0,50285222314978.0,5754960098272.0,4679536942111.0,1808151849585.0,1.0,2.58,14.68,14.63,1.33,399001.SZ,20250610,21612168577474.0,18279399724237.0,1308964999793.0,1157416123329.0,658131132780.0,1.33,2.34,26.14,25.09,2.14,20250610,-56577570816.0,-4.0,-26090444800.0,-1.84,-30487126016.0,-2.15,5351661568.0,0.38,51225907200.0,3.62,912341653816.0,57764340159.0,56785555759.0,8651809137.0,46366616.0,920993462953.0,2089449707.0,886901530213.0,68035695222.0,67982505735.0,3564115903.0,26689195.0,890465646116.0,636863412.0
2025-06-11,000001.SH,20250611,65045284778957.0,50558057880907.0,5755286370466.0,4679796484606.0,1808864606364.0,0.89,2.29,14.76,14.7,1.33,399001.SZ,20250611,22682107805283.0,18426417725168.0,1311426370725.0,1157973071647.0,658722325392.0,1.23,2.17,27.44,26.33,2.24,20250611,-2192326144.0,-0.17,2423960064.0,0.19,-4616286208.0,-0.37,-8648581120.0,-0.69,10840907776.0,0.86,913354209893.0,52450507897.0,51369415963.0,8705098242.0,53555139.0,922059308135.0,2086503664.0,887729408039.0,59887782213.0,59038270352.0,3612192305.0,20723375.0,891341600344.0,645574487.0
2025-06-12,000001.SH,20250612,65074016451189.0,50577104738417.0,5755859427581.0,4680341661560.0,1809435721665.0,0.85,2.21,14.76,14.71,1.33,399001.SZ,20250612,22618268796135.0,18399108717540.0,1311406132196.0,1157979352674.0,658732196736.0,1.23,2.16,27.36,26.26,2.24,20250612,-16207739392.0,-1.27,-3283634688.0,-0.26,-12924104704.0,-1.02,-2020724736.0,-0.16,18228453376.0,1.43,915167037266.0,52325060614.0,50497556239.0,8738910274.0,47688351.0,923905947540.0,2095934278.0,888290800437.0,60004991235.0,59428592501.0,3596780262.0,12443540.0,891887580699.0,642381915.0
2025-06-13,000001.SH,20250613,64673324717787.0,50204135324269.0,5756401942642.0,4681007347753.0,1809904888945.0,1.07,2.76,14.67,14.62,1.33,399001.SZ,20250613,22382427418565.0,18216148151766.0,1311767731889.0,1158805431723.0,659054719222.0,1.53,2.7,27.07,25.99,2.22,20250613,-60586717696.0,-4.13,-29266694656.0,-1.99,-31320023040.0,-2.13,3705171968.0,0.25,56881553408.0,3.88,912955300781.0,52193384904.0,54356782991.0,8717096796.0,75772699.0,921672397577.0,2122999920.0,886027798974.0,62098390883.0,64328614712.0,3554820382.0,17868591.0,889582619356.0,645060192.0
2025-06-16,000001.SH,20250616,64929305411840.0,50399944637272.0,5757452124521.0,4682312208402.0,1811028251800.0,0.85,2.19,14.73,14.67,1.33,399001.SZ,20250616,22667096511672.0,18425909909948.0,1302139634836.0,1148466015966.0,653726562178.0,1.23,2.16,27.21,26.08,2.27,20250616,-2094489088.0,-0.17,2500649472.0,0.21,-4595138560.0,-0.38,-12450549760.0,-1.02,14545039360.0,1.2,916289694734.0,49532098489.0,46219141936.0,8694745051.0,65409812.0,924984439785.0,2115518280.0,888190590524.0,57607557671.0,55429345283.0,3582977138.0,12803387.0,891773567662.0,645199695.0
2025-06-17,000001.SH,20250617,64900275305535.0,50386725035899.0,5760848424865.0,4683364181941.0,1811391103792.0,0.81,2.1,14.71,14.66,1.33,399001.SZ,20250617,22629199265407.0,18409558849930.0,1302259061997.0,1149121804935.0,653732722364.0,1.25,2.19,27.16,26.03,2.27,20250617,-30457046016.0,-2.52,-13858784256.0,-1.15,-16598261760.0,-1.37,2833772544.0,0.23,27623280640.0,2.29,919989046739.0,53836755172.0,50108991494.0,8526474908.0,51516125.0,928515521647.0,2104526828.0,889874196834.0,57586679910.0,55878853699.0,3491738725.0,11615433.0,893365935559.0,637049195.0
2025-06-18,000001.SH,20250618,64967629411894.0,50405461132145.0,5761064927901.0,4683645039206.0,1811582510185.0,0.79,2.04,14.73,14.67,1.33,399001.SZ,20250618,22681617010468.0,18441122499958.0,1302260149865.0,1149122892803.0,653827785958.0,1.19,2.09,27.23,26.1,2.28,20250618,-22446112256.0,-1.88,-9461599744.0,-0.79,-12984512512.0,-1.09,-1528115200.0,-0.13,23974227968.0,2.01,920011904287.0,45403094210.0,45366818185.0,8496734325.0,47756568.0,928508638612.0,2096423683.0,891176609709.0,58324117750.0,57007433788.0,3495359118.0,33275620.0,894671968827.0,654963242.0
2025-06-19,000001.SH,20250619,64794346257425.0,50017157096817.0,5804177855515.0,4684564210549.0,1812095950344.0,0.86,2.24,14.69,14.63,1.32,399001.SZ,20250619,22394812555893.0,18220390107818.0,1302266237207.0,1149102400145.0,653802289634.0,1.27,2.23,26.88,25.77,2.25,20250619,-63853641216.0,-5.11,-33462963712.0,-2.68,-30390677504.0,-2.43,6467280896.0,0.52,57386356736.0,4.59,915255863687.0,48415556506.0,53161319879.0,8278758667.0,62083895.0,923534622354.0,2050719211.0,888516100254.0,59414331770.0,62061654217.0,3411379547.0,21933856.0,891927479801.0,657066318.0
2025-06-20,000001.SH,20250620,64838110459468.0,49993738583019.0,5804409275210.0,4684836917840.0,1812207609432.0,0.73,1.89,14.7,14.64,1.32,399001.SZ,20250620,22300093963849.0,18149627558825.0,1302632155257.0,1149419148538.0,654076288742.0,1.07,1.89,26.77,25.66,2.24,20250620,-29953112320.0,-2.81,-14017792256.0,-1.31,-15935320064.0,-1.49,-1679855616.0,-0.16,31632965632.0,2.96,911053174880.0,37655134844.0,41835871482.0,8174403547.0,61012990.0,919227578427.0,2030036611.0,884529552659.0,46378216234.0,50411185039.0,3358589499.0,13817078.0,887888142158.0,646028305.0
2025-06-23,000001.SH,20250623,65372714572156.0,50325471847513.0,5825840317766.0,4689197794842.0,1813002735845.0,0.8,2.08,14.82,14.76,1.33,399001.SZ,20250623,22373549197024.0,18216086796169.0,1302620024320.0,1149409522145.0,654848104783.0,1.12,1.97,26.86,25.74,2.25,20250623,8031000832.0,0.72,9080883456.0,0.81,-1049882624.0,-0.09,-9571577856.0,-0.85,1540575232.0,0.14,913051422559.0,44998841717.0,42990948910.0,8327235255.0,103850572.0,921378657814.0,2093121657.0,886653659155.0,51460419622.0,49320235316.0,3400718906.0,13504361.0,890054378061.0,645846571.0
2025-06-24,000001.SH,20250624,66046926422350.0,50912764134691.0,5827607271332.0,4689634238216.0,1813631470700.0,0.96,2.49,14.97,14.92,1.34,399001.SZ,20250624,22732251090977.0,18502493909868.0,1303026604056.0,1149401701756.0,654845841868.0,1.46,2.56,27.29,26.15,2.28,20250624,16677664256.0,1.18,15055586816.0,1.06,1622077440.0,0.11,-13925748736.0,-0.98,-2751909888.0,-0.19,914622047518.0,60296933460.0,58706236690.0,8229518174.0,47700273.0,922851565692.0,2028865464.0,890211049660.0,73448721667.0,69869308927.0,3471852954.0,17609511.0,893682902614.0,647691996.0
2025-06-25,000001.SH,20250625,66718227221176.0,51429210181361.0,5828292541010.0,4689814929895.0,1813792954160.0,1.07,2.76,15.12,15.07,1.36,399001.SZ,20250625,23107731065429.0,18801784280583.0,1303026951220.0,1149402668277.0,654866606576.0,1.76,3.09,27.74,26.59,2.32,20250625,2595872768.0,0.16,13472468992.0,0.84,-10876596224.0,-0.68,-9306259456.0,-0.58,6710382592.0,0.42,916809346278.0,70596663137.0,68326242068.0,8438666097.0,78862253.0,925248012375.0,2044510498.0,894829020777.0,88224522382.0,83546088130.0,3570449742.0,24007902.0,898399470519.0,654756708.0
2025-06-26,000001.SH,20250626,66719405385418.0,51323437189037.0,5840245440933.0,4690087158612.0,1810863878077.0,1.04,2.69,15.12,15.07,1.36,399001.SZ,20250626,22953534954719.0,18715105676071.0,1303015860542.0,1149391577599.0,654782801151.0,1.69,2.96,27.55,26.41,2.31,20250626,-39235973120.0,-2.48,-16229974016.0,-1.03,-23005999104.0,-1.45,3540217856.0,0.22,35695755264.0,2.25,920244377739.0,67478264623.0,64030398269.0,8386990239.0,51824723.0,928631367978.0,2038235595.0,900542579395.0,87067077931.0,81325304598.0,3551996974.0,14263290.0,904094576369.0,650708923.0
2025-06-27,000001.SH,20250627,66131359561721.0,50956087677579.0,5840740813263.0,4690656173948.0,1810830875205.0,1.09,2.83,14.99,14.93,1.35,399001.SZ,20250627,23000682561153.0,18766417065643.0,1303124638360.0,1149395167365.0,654754390917.0,1.78,3.12,27.61,26.46,2.31,20250627,-26713903104.0,-1.73,-10840190976.0,-0.7,-15873712128.0,-1.03,-1643626496.0,-0.11,28357529600.0,1.84,921606906801.0,68932842631.0,67520016141.0,8376524763.0,53307158.0,929983431564.0,2040299373.0,900079196137.0,82109768494.0,82550942729.0,3595961686.0,26688833.0,903675157823.0,659580188.0
2025-06-30,000001.SH,20250630,66481760457704.0,51285139783278.0,5840907349895.0,4692030188182.0,1810937041420.0,0.95,2.46,15.07,15.01,1.36,399001.SZ,20250630,23161333321579.0,18902777874819.0,1303127096083.0,1149398617338.0,654755383167.0,1.61,2.83,27.8,26.65,2.33,20250630,-1857612288.0,-0.12,3076728320.0,0.21,-4934340608.0,-0.33,-4752195584.0,-0.32,6609801216.0,0.44,925418708645.0,61631600888.0,57806905331.0,8621801759.0,81899669.0,934040510404.0,2082826784.0,906916685330.0,81507554435.0,74642368027.0,3681212734.0,30982566.0,910597898064.0,676393274.0
2025-07-01,000001.SH,20250701,66817038727157.0,51519566532874.0,5841805578800.0,4693207639794.0,1811067593397.0,0.93,2.4,15.15,15.09,1.36,399001.SZ,20250701,23186589706488.0,18937428679204.0,1303127096083.0,1149734935353.0,654988558686.0,1.52,2.67,27.83,26.68,2.33,20250701,-33004514816.0,-2.25,-14898224640.0,-1.02,-18106290176.0,-1.24,3508723712.0,0.24,29495791616.0,2.01,926895132373.0,57962494465.0,56468786765.0,8931368943.0,115430090.0,935826501316.0,2157096536.0,909138039215.0,75587669991.0,73381877497.0,3729221020.0,18960348.0,912867260235.0,683066906.0
2025-07-02,000001.SH,20250702,66771564581699.0,51495424056044.0,5842018501723.0,4693423660810.0,1810143893353.0,1.04,2.7,15.14,15.08,1.36,399001.SZ,20250702,23063024209846.0,18849940747226.0,1303182804603.0,1150660964852.0,655009378703.0,1.51,2.65,27.68,26.53,2.32,20250702,-43723743232.0,-3.18,-20866289664.0,-1.52,-22857453568.0,-1.66,5784104960.0,0.42,37939638272.0,2.76,928080643653.0,55260348418.0,54057302442.0,8865272383.0,54287976.0,936945916036.0,2135502120.0,909004971033.0,64562133593.0,64653837127.0,3740761760.0,28368878.0,912745732793.0,698555465.0
2025-07-03,000001.SH,20250703,66835160120299.0,51591895950138.0,5842349236946.0,4693701178266.0,1810585706778.0,0.91,2.37,15.15,15.09,1.36,399001.SZ,20250703,23308499835664.0,19054796757401.0,1303349239696.0,1150819015784.0,656039799346.0,1.38,2.42,27.98,26.82,2.35,20250703,-8558834176.0,-0.65,1092247040.0,0.08,-9651081216.0,-0.74,-6279110656.0,-0.48,14837948416.0,1.13,928887433388.0,52403657575.0,51585950564.0,8963008315.0,55705569.0,937850441703.0,2151675306.0,911580254700.0,66973917800.0,64369166660.0,3779541299.0,14798084.0,915359795999.0,698209600.0
2025-07-04,000001.SH,20250704,67096875575376.0,51767440776729.0,5842307179138.0,4693735805029.0,1810577722103.0,1.05,2.72,15.21,15.15,1.37,399001.SZ,20250704,23265191156967.0,19031656943766.0,1303349585839.0,1150822588251.0,655623551566.0,1.5,2.63,27.93,26.77,2.34,20250704,-32143245312.0,-2.25,-11748597760.0,-0.82,-20394647552.0,-1.43,-78413824.0,-0.01,32221663232.0,2.26,925702841567.0,60022301707.0,63188964501.0,9105204865.0,81482663.0,934808046432.0,2192533383.0,908479427856.0,70538867836.0,73619408669.0,3774019809.0,16344975.0,912253447665.0,688512252.0
2025-07-07,000001.SH,20250707,67076848359961.0,51785604304781.0,5842425914092.0,4694168611107.0,1810651014073.0,0.91,2.37,15.2,15.15,1.37,399001.SZ,20250707,23131659004637.0,18919529674074.0,1303396213639.0,1150824566142.0,655623551566.0,1.26,2.21,27.77,26.61,2.33,20250707,-17862605568.0,-1.48,-7029598976.0,-0.58,-10833006592.0,-0.9,-2219659264.0,-0.18,20082270208.0,1.66,928827818949.0,49857500699.0,46720755866.0,9180230317.0,39989131.0,938008049266.0,2212540145.0,911667461773.0,59156259101.0,55932742939.0,3793385687.0,15753766.0,915460847460.0,688945622.0
2025-07-08,000001.SH,20250708,67479017776465.0,52150240797277.0,5842574205411.0,4694430667262.0,1810517512119.0,1.03,2.67,15.3,15.24,1.38,399001.SZ,20250708,23417966406232.0,19174786347896.0,1303399389676.0,1150834598420.0,655579765348.0,1.53,2.69,28.11,26.94,2.36,20250708,11397729792.0,0.78,15067368960.0,1.04,-3669639168.0,-0.25,-14782808064.0,-1.02,3385077760.0,0.23,931076466397.0,62568783373.0,60306673948.0,9200540155.0,55441384.0,940277006552.0,2188916022.0,914898150576.0,75771776701.0,72508021229.0,3836207357.0,17528501.0,918734357933.0,691671177.0
2025-07-09,000001.SH,20250709,67457134896324.0,52089667531816.0,5842671127022.0,4694477604030.0,1810118500832.0,1.1,2.84,15.29,15.23,1.38,399001.SZ,20250709,23408547404152.0,19168005873054.0,1303400322400.0,1150862320719.0,654975541958.0,1.6,2.81,28.1,26.93,2.36,20250709,-44995661824.0,-2.99,-20540743680.0,-1.36,-24454918144.0,-1.62,4345655296.0,0.29,40650010624.0,2.7,932960493605.0,63520117716.0,61614712233.0,9172919906.0,39596940.0,942133413511.0,2174212506.0,916856976222.0,76054033635.0,74076836032.0,3886062923.0,12804670.0,920743039145.0,690569420.0
2025-07-10,000001.SH,20250710,67806339258028.0,52348215919475.0,5842732664086.0,4694526994996.0,1809650119355.0,1.18,3.07,15.37,15.31,1.38,399001.SZ,20250710,23511855314434.0,19274678409779.0,1304688140104.0,1150860266918.0,655018731442.0,1.71,3.0,28.22,27.05,2.37,20250710,-19237605376.0,-1.29,-2127527936.0,-0.14,-17110077440.0,-1.15,-6342258688.0,-0.42,25579859968.0,1.71,935691412605.0,65024526606.0,62254803053.0,9296074858.0,56275034.0,944987487463.0,2190324816.0,918824699044.0,75682477824.0,73781689200.0,3911897560.0,19880770.0,922736596604.0,695625688.0
2025-07-11,000001.SH,20250711,67742549099997.0,52351233675509.0,5843481795063.0,4694671017356.0,1809783418515.0,1.4,3.62,15.35,15.3,1.39,399001.SZ,20250711,23645587872663.0,19381160943543.0,1304625457868.0,1150796720089.0,654960266757.0,1.99,3.5,28.38,27.2,2.38,20250711,-11966271488.0,-0.7,3026141184.0,0.18,-14992412672.0,-0.88,-12309020672.0,-0.72,24275288064.0,1.42,937752116945.0,83904105366.0,81810813121.0,9242498493.0,54816722.0,946994615438.0,2170487011.0,918930968750.0,85718886198.0,85574651492.0,3965200071.0,16313999.0,922896168821.0,696923463.0
2025-07-14,000001.SH,20250714,67909973467826.0,52499521941428.0,5843442995238.0,4694862886262.0,1809623830205.0,1.2,3.11,15.39,15.34,1.39,399001.SZ,20250714,23603150408119.0,19365564561448.0,1304531619805.0,1150794693293.0,654961051761.0,1.55,2.73,28.33,27.15,2.38,20250714,-40503033856.0,-2.78,-25137704960.0,-1.72,-15365328896.0,-1.05,10282315776.0,0.7,30220718080.0,2.07,942837358485.0,66548721716.0,61440730154.0,9132049320.0,47049603.0,951969407805.0,2127172877.0,923574876040.0,72055432526.0,76235005890.0,3933417307.0,12497168.0,927508293347.0,684943944.0
2025-07-15,000001.SH,20250715,67637118432746.0,52280477335298.0,5844436972933.0,4696026325854.0,1810242914578.0,1.2,3.11,15.33,15.29,1.39,399001.SZ,20250715,23692411457758.0,19433611490229.0,1304541025639.0,1150804099127.0,654900799942.0,1.79,3.15,28.44,27.24,2.39,20250715,-52401156096.0,-3.25,-24820080640.0,-1.54,-27581075456.0,-1.71,5578334208.0,0.35,46822821888.0,2.9,945528632364.0,72830999554.0,70104836585.0,9192915184.0,76544685.0,954721547548.0,2154777632.0,925828291723.0,85370682563.0,83115378888.0,3949124103.0,22259340.0,929777415826.0,691181574.0
2025-07-16,000001.SH,20250716,67609748434210.0,52257036890959.0,5844333336924.0,4695928770603.0,1810032580068.0,0.95,2.46,15.32,15.28,1.39,399001.SZ,20250716,23647194037047.0,19383548074329.0,1304542717323.0,1150806344111.0,654917251292.0,1.55,2.72,28.39,27.19,2.38,20250716,-19377672192.0,-1.34,-10118176768.0,-0.7,-9259495424.0,-0.64,-1435480064.0,-0.1,20813152256.0,1.44,950076970726.0,64004529159.0,59438143460.0,9160999490.0,50426605.0,959237970216.0,2152271723.0,928088733717.0,74893210266.0,72598800488.0,3929790289.0,13613149.0,932018524006.0,676767589.0
2025-07-17,000001.SH,20250717,67787601866295.0,52442350935605.0,5844403463090.0,4695995914514.0,1810067500481.0,0.97,2.51,15.37,15.32,1.39,399001.SZ,20250717,23953750398515.0,19640314508803.0,1304542959622.0,1150880670061.0,654991577242.0,1.59,2.79,28.75,27.54,2.42,20250717,6739677184.0,0.44,14588383232.0,0.95,-7848706048.0,-0.51,-12786032640.0,-0.83,6046367744.0,0.39,952872205457.0,67896322812.0,65087154429.0,9231401372.0,42627283.0,962103606829.0,2154264464.0,932321724737.0,84102384124.0,79810297281.0,4012294685.0,17577250.0,936334019422.0,676917763.0
2025-07-18,000001.SH,20250718,68097899361334.0,52709316508985.0,5844421791246.0,4696032135925.0,1810103721771.0,1.02,2.64,15.44,15.39,1.4,399001.SZ,20250718,24072621372715.0,19739539555804.0,1304549320650.0,1150881123589.0,654991577242.0,1.63,2.86,28.9,27.68,2.43,20250718,-29274185728.0,-1.86,-11835068416.0,-0.75,-17439117312.0,-1.11,235401216.0,0.01,29038776320.0,1.85,952191948293.0,71434848411.0,72091106495.0,9170013483.0,79439336.0,961361961776.0,2158580976.0,931052422793.0,81937506047.0,83145610855.0,3998228901.0,11744260.0,935050651694.0,675481048.0
2025-07-21,000001.SH,20250721,68484618916929.0,53100530830830.0,5844617671589.0,4696384477568.0,1810260544950.0,1.31,3.4,15.52,15.48,1.41,399001.SZ,20250721,24301753179264.0,19919882657603.0,1304543983896.0,1151023440775.0,655187303728.0,1.94,3.41,29.17,27.94,2.46,20250721,-10658758656.0,-0.63,1559363584.0,0.09,-12218122240.0,-0.72,-6087954432.0,-0.36,16746704896.0,0.99,959608797230.0,85947710330.0,78510185553.0,9301776577.0,52571054.0,968910573807.0,2149350986.0,938875976337.0,90821447948.0,82973818940.0,4050633113.0,13716330.0,942926609450.0,672963120.0
2025-07-22,000001.SH,20250722,68833647329398.0,53461034712785.0,5844580721756.0,4696965408280.0,1810389097401.0,1.48,3.85,15.6,15.55,1.41,399001.SZ,20250722,24542326784341.0,20099821140037.0,1304420942645.0,1150892743445.0,655020873914.0,2.13,3.74,29.46,28.22,2.48,20250722,-46556860416.0,-2.46,-19274936320.0,-1.02,-27281924096.0,-1.44,2526339072.0,0.13,44030517248.0,2.33,969571695398.0,102230430172.0,92128635311.0,9537572924.0,89392233.0,979109268322.0,2190596411.0,943868541601.0,97517693074.0,92481641412.0,4121107509.0,23749815.0,947989649110.0,684679240.0
2025-07-23,000001.SH,20250723,68879401072998.0,53462979967308.0,5844580696271.0,4696953359383.0,1810429376085.0,1.6,4.15,15.61,15.56,1.42,399001.SZ,20250723,24445187404489.0,20021787640636.0,1304483397087.0,1150893629048.0,655026986517.0,2.17,3.8,29.34,28.11,2.47,20250723,-63439937536.0,-3.4,-30014640128.0,-1.61,-33425297408.0,-1.79,2344718336.0,0.13,61095215104.0,3.28,970692921044.0,98115701458.0,96934152581.0,9457345282.0,55738430.0,980150266326.0,2163990513.0,945394597041.0,92698925403.0,91230871497.0,4087046801.0,19081035.0,949481643842.0,688404854.0
2025-07-24,000001.SH,20250724,69223513542038.0,53808140159896.0,5844458640800.0,4697098492544.0,1810631217876.0,1.61,4.18,15.69,15.64,1.42,399001.SZ,20250724,24734664781874.0,20252508727222.0,1304482563678.0,1150897185873.0,655043242656.0,2.12,3.72,29.69,28.44,2.5,20250724,5643804672.0,0.31,15117336576.0,0.82,-9473531904.0,-0.51,-19040043008.0,-1.03,13396238336.0,0.73,973054656825.0,100272742345.0,97844119627.0,9481188848.0,50181694.0,982535845673.0,2130540634.0,949057508072.0,94700039676.0,90999374240.0,4141303301.0,13441391.0,953198811373.0,679314751.0
2025-07-25,000001.SH,20250725,68971896562460.0,53662108981120.0,5844601717637.0,4699087499327.0,1810609609302.0,1.46,3.78,15.63,15.58,1.42,399001.SZ,20250725,24652260000899.0,20198342636646.0,1304482866206.0,1150897109053.0,655043165836.0,2.0,3.51,29.59,28.32,2.49,20250725,-56610205696.0,-3.17,-30125416448.0,-1.69,-26484789248.0,-1.48,4261564416.0,0.24,52348641280.0,2.93,978189855705.0,95043976729.0,89858195555.0,9447821049.0,60546160.0,987637676754.0,2135435568.0,949444309063.0,87768131158.0,87347452254.0,4140236575.0,23795640.0,953584545638.0,686498344.0
2025-07-28,000001.SH,20250728,69039173776101.0,53732631818440.0,5844644603642.0,4699440765705.0,1810691508698.0,1.24,3.23,15.65,15.6,1.42,399001.SZ,20250728,24742839669169.0,20293966986118.0,1304483021797.0,1151087896876.0,655049809723.0,1.88,3.31,29.7,28.43,2.5,20250728,-21961818112.0,-1.26,-7228563456.0,-0.41,-14733254656.0,-0.85,197996544.0,0.01,21763825664.0,1.25,989896449187.0,95800002795.0,84047486942.0,9732031594.0,100666768.0,999628480781.0,2178074955.0,956919105007.0,94946051437.0,87441566099.0,4197626774.0,16171139.0,961116731781.0,691310092.0
2025-07-29,000001.SH,20250729,69189458431515.0,53908220320122.0,5844663962247.0,4699723404731.0,1810877099871.0,1.28,3.32,15.68,15.63,1.42,399001.SZ,20250729,24047070310619.0,20441423047595.0,1308105756323.0,1153693062117.0,656712739695.0,1.8,3.17,28.87,27.63,2.43,20250729,-39982911488.0,-2.22,-20720590848.0,-1.15,-19262320640.0,-1.07,2192334848.0,0.12,37790584832.0,2.1,1000835545965.0,101223617126.0,90231062488.0,9969780284.0,89819415.0,1010805326249.0,2228547211.0,961251790706.0,96064390929.0,91706508970.0,4249974105.0,22885288.0,965501764811.0,699004673.0
2025-07-30,000001.SH,20250730,69349480133849.0,54011542030980.0,5844632112582.0,4699719742181.0,1810845779165.0,1.33,3.46,15.72,15.67,1.43,399001.SZ,20250730,23862410374434.0,20305599642507.0,1308105219452.0,1153699823700.0,656741847493.0,1.91,3.36,28.64,27.41,2.42,20250730,-79211081728.0,-4.29,-39876177920.0,-2.16,-39334903808.0,-2.13,12074299392.0,0.65,67136782336.0,3.64,1001228435294.0,98475537687.0,98057511642.0,9967863343.0,64561312.0,1011196298637.0,2235899335.0,963026295418.0,95158229009.0,93913762194.0,4183911653.0,13885340.0,967210207071.0,698222983.0
